article_id,title,lead,event_id,tags
01100401.20120817100140049,매일 호두 먹으면 정자가 튼튼 美 UCLA 연구진 규명,"하루에 호두(사진) 5 7개를 먹으면 정자를 건강하게 한다는 연구결과가 나왔다. 미국 로스앤젤레스 캘리포니아대(UCLA) 간호대 연구팀은 최근 이 같은 연구결과를 과학저널 ‘생식생물학’에 발표했다. 
 
 연구팀은 서양식 음식을 즐기는 21 35세 건강한 성인 남성 117명을 두 그룹으로 나누고 한 그룹에는 호두 75g(호두 한 개는 10 14g)을 식..",control_001,"[""실험군과 대조군으로 나눈 비교연구"", ""특정 연령대 남성을 대상으로 한 제한적 표본"", ""일정 기간 동안의 식이요법 개입"", ""생리학적 변화의 정량적 측정"", ""학술저널을 통한 연구결과 공개""]"
02100101.20160124073436724,비정규직내에서도 차별 심하다,"비정규직 내에서도 고용형태에 따라 임금은 물론 사회보험 가입률 등에서 큰 격차를 보이는 것으로 나타났다.
 고용노동부는 지난 6월 급여계산기간을 기준으로 전국 3만1663개 표본사업체 및 소속 근로자 79만명을 대상으로 실시한 고용형태별 근로실태조사 결과(잠정)를 30일 발표했다.
 조사결과 비정규직 근로자 임금은 전년에 비해 크게 올랐지만 고용형태에 ..",,"[""계층 내부의 세분화된 불평등"", ""측정 가능한 격차의 다면성"", ""제도적 보호의 차등적 적용"", ""동질 집단 내 이질적 처우"", ""구조적 배제의 중층화""]"
01100101.20130128100000080,"[제윤경의 희망 살림]직장에까지 쫓아오는 빚 독촉, 불법 채권추심으로 규정해야","금융감독원이 지난 22일 발표한 ‘2012년 중 국내은행 자금 조달 운용현황’을 보면 지난해 말 은행의 대출 연체율이 1%를 돌파했다. 중소기업 대출을 제외한 전 부문의 연체율이 상승하면서 가계 빚의 심각성이 더해지고 있음을 알 수 있다. 
연체는 곧바로 개인에 대한 빚독촉이 늘어난다는 것을 의미한다. 특히 채무자에게 가장 고통스러운 것이 바로 지인에게..",control_046,"[""개인의 경제적 어려움이 사회적 관계망으로 확산"", ""사적 영역과 공적 영역의 경계 침해"", ""채권자와 채무자 간의 권력 불균형"", ""개인의 존엄성과 경제적 압박 간의 충돌"", ""제도적 규제와 현실적 관행 간의 괴리""]"
01500801.20120227183131001,사진설명,사진설명 북한 김정은 노동당 중앙군사위원회 부위원장이 2010년 연평도 포격도발을 일으킨 서남전선지구에 있는 인민군 제4군단 사령부 예하 군부대들을 시찰했다고 조선중앙TV가 26일 보도했다. 연합뉴스,,"[""권력자의 군사적 현장 점검"", ""과거 도발 지역에 대한 재방문"", ""국가 매체를 통한 공식 발표"", ""군사적 긴장 조성 가능성"", ""상징적 메시지 전달 행위""]"
02100311.20160317065322349,[에셋 플러스] 신한투자금융 'BNPP 차이나본토증권투자신탁',"신한투자금융은 중국 주식시장에 투자해 수익을 내는 '신한BNPP 차이나본토증권투자신탁[주식]'을 판매하고 있다. 

 이 펀드는 중국 본토의 성장 정책을 기반으로 설정된 상품이다. 또 다른 중국 투자펀드와 산업 구성과 종목 선정을 다르게 한 것이 특징이다. 이 펀드는 금융주 위주로 종목선정을 한 홍콩H주 펀드와 달리 금융섹터 비중을 줄이고 내수 소비재 ..",,"[""금융상품 출시 및 마케팅 활동"", ""차별화된 투자전략 구현"", ""특정 지역 시장 타겟팅"", ""기존 상품 대비 포트폴리오 구성 변화"", ""투자회사의 상품 다각화 시도""]"
08100401.20121119035714001,파주 농가서 불...70대 노인 숨져,"어젯밤 8시쯤 경기도 파주시 문산읍에 있는 농가에서 불이 나 집주인 75살 김 모 씨가 숨졌습니다.
 
불은 농가 66㎡를 모두 태우고 20분 만에 꺼졌습니다.

김 씨는 이 집에 혼자 살고 있었고, 평소 자녀가 자주 왕래했던 것으로 알려졌습니다.

경찰과 소방당국은 목격자 진술 등을 토대로 화재 원인을 조사하고 있습니다.",control_016,"[""갑작스러운 재해 발생"", ""고립된 거주 환경"", ""신속한 피해 확산"", ""인명 피해를 동반한 물적 손실"", ""원인 미상의 사고 상황""]"
02100351.20120305140525061,29일 진주시 국도대체 우회도로(유곡-정촌) 부분개통,[이투데이] 김성배 기자(sbkim@etoday.co.kr)진주시가지 교통난이 일부 해소될 전망이다. 진주시 국도대체 우회도로인 유곡-정촌 구간이 부분개통되기 때문이다. 국토해양부장는 오는 29일 오후 2시부터 진주시 유곡-정촌간 7.9km 중 3.4km(4차로)를 부분 개통한다고 28일 밝혔다. 이는 진주시 내동면 독산리(내동교차로)에서 진주시 정촌면..,,"[""단계적 인프라 구축"", ""지역 교통체계 개선"", ""행정기관 주도의 공공사업"", ""물리적 공간 연결성 확장"", ""도시 발전을 위한 점진적 해결책""]"
02100801.20160223103054038,"선물사, 국채선물 거래 증가에 1Q 순익 80%↑",7개 선물회사 당기순이익 61억원 기록..전분기보다 80.1%↑자기자본이익률도 0.6% 상승..영업용순자본비율은 하락[아시아경제 이혜영 기자]국내 선물회사의 올해 1분기(4월~6월) 실적이 국채선물 거래 증가로 수수료 수익이 늘면서 전분기 대비 큰 폭으로 개선됐다. 26일 금융감독원에 따르면 7개 선물회사의 1분기 당기순이익은 61억원을 기록했다. 전분..,control_073,"[""시장 거래량 증가에 따른 수익성 개선"", ""전분기 대비 급격한 실적 상승"", ""특정 금융상품(국채선물) 중심의 성장"", ""수수료 수익 모델의 거래량 의존성"", ""업계 전반의 동반 성장""]"
01100401.20100910033220010,[오늘의 날씨/9월 10일]산자락 길섶 이슬 젖은 물봉선화,"음력 팔월 초사흘. 아침저녁으로 바람이 고슬고슬하다. 고추잠자리 떼 빙빙 마당을 맴돌고, 섬돌 아래 귀뚜라미 울음소리 가슴에 저려온다. 연못마다 푸른 하늘 가득하고, 산자락 길섶 도랑가엔 자줏빛 물봉선화가 우우우 피었다. 물을 좋아해서 물봉선화인가. 줄기 끝에 소라고둥처럼 달려 있는 날아갈 듯한 꽃. 서리 내리는 늦가을까지 석 달 동안이나 피고 지는 꽃..",,"[""계절적 순환과 변화의 흐름"", ""감각적 체험의 중층적 구성"", ""자연 현상의 시공간적 확산"", ""정서적 공명과 내재화"", ""지속성과 일시성의 공존""]"
08100401.20130911180724001,[인천] 추석 연휴 공항철도 연장 운행,"추석 귀경객의 교통 편의를 위해 서울역과 인천공항을 잇는 공항철도가 연장 운행됩니다.

코레일 공항철도는 추석 연휴 후반부인 오는 21일과 22일 인천공항을 출발해 서울역으로 가는 막차 시간을 새벽 1시 20분까지 연장한다고 밝혔습니다. 

서울역에서 인천공항으로 가는 반대편 막차 시간도 새벽 1시 10분까지 연장되고 검암역까지 가는 열차는 1시 40분..",control_073,"[""계절적 수요 증가에 대한 대응"", ""임시적 서비스 확장"", ""양방향 운행시간 조정"", ""귀성·귀경 패턴 반영"", ""공공교통 탄력적 운영""]"
07100501.20100907154446001,"삼성테크윈, 글로벌 영상 시큐리티 1위 달성","삼성테크윈(대표 오창석)은 130만 화소급 네트워크카메라 박스형 및 돔형 4종을 상반기 출시, 제품 라인업을 갖추는 등 고화소 네트워크 카메라 사업 역량을 강화해 글로벌 영상 시큐리티분야에서 1위를 달성하기로 했다. 

 이 회사는 하반기 부가가치가 높은 130만 화소의 PTZ(Pant Tilt Zoom) 네트워크 카메라와 줌렌즈 일체형 네트워크 카메라..",,"[""기업의 전략적 제품 포트폴리오 확장"", ""기술 고도화를 통한 시장 지위 확보"", ""단계적 제품 출시 계획"", ""고부가가치 제품군으로의 사업 전환"", ""글로벌 시장에서의 경쟁 우위 추구""]"
08100201.20130128150000131,[집중취재] 스마트폰 가격 거품 빠지나?,"""◀ＡＮＣ▶ 요즘 웬만한 스마트폰은 보통 100만원씩 합니다. 신제품을 출시할 때마다 제조사들이 가격을 올렸기 때문인데요. 한 스마트폰 제조사가 역대 최고 사양을 갖추고도 상대적으로 싼 가격에 제품을 내놓으면서 스마트폰 가격 거품 논란이 커지고 있습니다. 송양환 기자가 보도합니다. ◀ＶＣＲ▶ 5.9인치 크기에 국내 최초 풀 HD 화면. 1300만 화소 ..",control_046,"[""기존 가격 체계에 대한 도전"", ""시장 지배적 관행의 균열"", ""소비자 기대치와 현실 가격의 괴리"", ""기술 발전 대비 과도한 가격 상승"", ""새로운 경쟁 구도의 촉발""]"
04100158.20160309155438207,신수지 몰표에 브로닌 분풀이 “개그맨들 바람둥이”,"[데일리안 김민섭 객원기자] ◇ 0표 굴욕의 브로닌. ⓒ KBS 2TV <출발드림팀2>
KBS 2TV <미녀들의 수다> 출신 방송인 브로닌이 ‘0표 굴욕’을 당하자 애꿎은 개그맨들에게 독설을 날렸다. 

브로닌은 2일 방송된 KBS 2TV <출발드림팀 시즌2-커플 드림팀> 1차 커플선정에서 8표 중 단 한 표도 받지 못하는 0표 굴욕을 당했다. 

반면..",control_001,"[""경쟁에서의 완전한 배제"", ""좌절감의 타인 전가"", ""집단에 대한 일반화된 비난"", ""개인적 실패의 공개적 노출"", ""감정적 반응의 즉각적 표출""]"
01400201.20120917010809003,불황에 취업자 줄고 소자본 PC방 창업자 늘어,"경기 불황과 치열한 경쟁 속에서도 지속적인 매출을 내는 업종이 있다.
바로 소자본 창업업종의 대명사로 불리는 PC방 창업이다.
17일 경기개발연구원의 조사에 따르면 최근 경기도내 50대 이상 베이비부머 자영업자가 자영업에 종사했다가 10중 6명이 문을 닫는다는 결과가 나왔다.
베이비붐 세대의 은퇴가 이어지면서 창업에 나서는 자영업자는 꾸준히 늘어나고 있..",control_001,"[""경기 침체와 창업 증가의 역설적 동시 발생"", ""고용 불안정이 자영업 선택을 강제하는 구조"", ""베이비부머 세대의 생계형 창업 집중"", ""높은 실패율에도 불구한 지속적 시장 진입"", ""소자본 업종으로의 쏠림 현상""]"
01400551.20160116213922956,반가운 손님 - 솔부엉이 두 마리,"▲ 최영순 -수한초등학교 교감 
우리 학교는 전교생이 스무 명도 되지 않는 작은 시골학교이다. 너무나 조용해서 아이들이 등교해도 고요하기만 하다. 하교 전 모든 아이들이 운동장에 나와 뛰어노는 모습이 학교임을 증명하고 있을 뿐이다. 
 

 지난 여름방학이었다. 돌봄 교실에서 놀던 아이들이 운동장 가장자리에 있는 플라타너스 나무 밑으로 바람을 쐬러 나갔..",control_049,"[""일상 속 우연한 발견"", ""자연과 인간의 조우"", ""작은 공간에서의 특별한 경험"", ""평범함 속에 숨겨진 신비로움"", ""관찰을 통한 감동의 순간""]"
04104008.20121218010426002,"美 학자 ""北 위성 작동 안 해 실패한 듯""","지난 12일 북한이 쏘아올린 인공위성 광명성 3호가 통제를 벗어나 작동을 멈춘 것으로 보인다고 미국의 천체물리학자들이 17일(현지시간) 밝혔다.

이날 에 따르면 이날 미 하버드-스미소니언 천체물리학센터의 조너선 맥도웰 연구원은 위성이 궤도를 불안정하게 돌고 있으며 어떤 신호도 감지하지 못하고 있는 상태라고 밝혔다. 신문은 이러한 실패로 인해 위성이 지..",control_033,"[""기술적 실패의 외부 검증"", ""통제력 상실 상태"", ""궤도 불안정성"", ""신호 단절 현상"", ""국제적 관측과 평가""]"
01500401.2013103110012564639,"[국감 인물] 서병수 의원, '꿩 대신 닭' 해양금융센터 부산설립 허구성 질타","- 정부 부처 역할 방향 등 제시도

4선 중진의 새누리당 서병수(해운대기장갑 사진) 의원이 30일 국정감사에서 오랜만에 목소리를 높였다. 무산 위기에 놓인 선박금융공사 부산 유치 대응TF 위원장을 맡고 있는 서 의원은 30일 수출입은행에 대한 국회 기획재정위 국감에서 3년 만에 입장을 바꾼 수출입은행의 말바꾸기 행태를 지적했다.

2010년 10월 2..",,"[""정책 일관성 부재"", ""중앙정부의 지역공약 번복"", ""국정감사를 통한 정치적 압박"", ""기관의 입장 변경과 신뢰성 훼손"", ""지역 현안의 정치적 쟁점화""]"
02100601.20160124042054048,"대우증권, ROE 개선은 아직 요원 투자의견↓-신한","신한금융투자는 13일 대우증권에 대해 자기자본이익률(ROE) 개선폭은 둔화될 것
이라며 투자의견을 기존 '매수'에서 '단기 매수'(trading buy)로 낮췄다. 목표
주가는 1만4000원을 제시했다. 

손미지 연구원은 ""대우증권이 증자를 통해 조달한 1조1000억원의 자금집행 내역
을 살펴보면, 현재 절반 정도의 자금이 집행됐으며 대부분이 외화채권..",,"[""전문기관의 투자전망 하향조정"", ""기업 재무성과 개선 지연"", ""증자자금 운용의 효율성 의문"", ""시장기대와 현실 간의 괴리"", ""단기적 관점으로의 투자시각 전환""]"
01500601.20120724072450001,암 종류 크기 따라 방사선량 결정 보통 4 8주 매일 조금씩 쏘아 치료," ◆방사선치료를 하면 암 덩어리가 없어질까?
암세포의 종류, 종양의 크기 등에 따라 어느 정도의 방사선량을 쏴야 할 지 결정된다. 얼마나 많은 방사선량이 필요한지에 대한 연구결과는 많이 나와 있다. 정해진 방사선량을 보통 4~8주 정도에 걸쳐 매일 조금씩 쏘아 치료한다.
예를 들면 자궁경부암 1기이며 크기가 2cm의 경우, 외부 방사선치료를 매주 5차례..",,"[""개별 맞춤형 치료 과정"", ""단계적 분할 실행"", ""과학적 근거 기반 결정"", ""장기간 지속적 적용"", ""정량화된 치료 방식""]"
07101201.20130405154354001,확 달라진 알뜰폰 성능이 대단해~,"GS리테일(대표 허승조)은 자사가 운영하는 편의점 GS25가 본격적인 알뜰폰 판매에 돌입한다고 5일 밝혔다.

GS25는 8일부터 전국 매장 중 휴대전화 전문점 수준의 알뜰폰 구색을 갖추고 유심 판매 및 매장에서 바로 개통이 가능하도록 시스템을 구축한 `알뜰폰 전문 편의점' 500점포를 선정하여 운영을 시작한다. 이후 GS25는 이러한 `알뜰폰 전문 편..",,"[""기존 사업영역의 확장"", ""유통채널의 다각화"", ""전문성과 접근성의 결합"", ""단계적 사업 확산"", ""서비스 통합화 전략""]"
02100101.20160125060108392,[마켓레이더] 대형주 목줄 쥔 외국인 단기자금,영화 '브레이브 하트'에서 멜 깁슨이 역을 맡은 윌리엄 월리스는 13세기 말 스코틀랜드의 전쟁 영웅이다. 그는 스코틀랜드를 핍박하는 잉글랜드에 대항해 용감하게 싸웠지만 결국 패배해 처형된 뒤 사지가 잘리는 비운을 맞는다. 이 영화에서 그를 잔인하게 죽인 전제 군주가 바로 잉글랜드의 에드워드 1세다. 그는 왕권을 강화하고 주변국을 압박하기 위해 많은 혁신..,control_001,"[""압도적 힘의 일방적 지배"", ""저항 세력의 구조적 취약성"", ""외부 권력에 의한 운명 결정"", ""불균등한 힘의 관계 고착화"", ""지배 구조의 체계적 압박""]"
01400401.20101217204944001,충청대학-㈜하이닉스 반도체 산학 협약,"충청대학(총장 정종택)과 (주)하이닉스반도체가 17일 상호 발전을 위한 협약을 맺는다.이날 협약을 통해 양 기관은 환경안전분야에 대한 인적, 물적 교류를 넓혀가기로 했다. 하이닉스는 기업 현장에서 얻은 소방분야 노하우를 충청대학 소방안전과 학생들의 실무교육에 적극 활용할 수 있도록 지원하기로 했다.양 기관은 소방기술 및 소방분야 공동과제 개발을 위해서도..",,"[""기업과 교육기관 간의 상호 협력"", ""실무 현장 경험의 교육 전수"", ""특정 전문 분야 중심의 제휴"", ""인적·물적 자원의 양방향 교류"", ""산업 현장과 학문 영역의 연결""]"
02100351.20130326081048057,"“글로벌 금융시장 대전환, 6년 만에 대세상승 기대감” - NH농협증권",[이투데이] 강인효 기자(kangih@etoday.co.kr)NH농협증권은 26일 현재 진행되고 있는 글로벌 금융시장의 ‘대전환(Great Rotation)’이 6년간 억제된 멀티플(Multiple) 상승을 정당화시켜 대세상승의 기대감이 형성될 수 있다고 분석했다.조성준 NH농협증권 스트래터지스트는 “글로벌 금융시장에 가장 큰 변화는 두 가지 대전환이 ..,,"[""장기간 억제된 상승 동력의 해제"", ""글로벌 차원의 패러다임 전환"", ""전문가 분석에 기반한 미래 전망"", ""시장 심리 변화를 통한 기대감 형성"", ""구조적 변화가 촉발하는 순환적 움직임""]"
02100101.20160125222827112,"[Hot-Line] ""에스엠, 엔화 약세 직격탄 목표가 하향""","엔화 약세 직견탄 등으로 에스엠의 목표주가가 하향 조정됐다. 
 4일 신한금융투자는 ""지난해 보다 20%정도 하락한 엔화가치를 감안, 에스엠의 올해 실적 추정치를 내린다""고 밝혔다. 
 이어 ""이 회사의 일본 매출 비중이 50%에 달한다""며 ""올해 1분기 매출은 437억원, 영업이익은 128억원으로 전년 동기 대비 각각 13%, 9% 증가에 그칠 것""이..",control_064,"[""외부 환율 변동의 기업 실적 직접 영향"", ""높은 해외 매출 의존도로 인한 취약성"", ""금융기관의 전망 수정을 통한 시장 반영"", ""거시경제 요인이 개별 기업에 미치는 파급효과""]"
07100502.20160328195533151,"봉화경찰, 방화미수 피의자 검거","【봉화=환경일보】기자 = 봉화경찰서는 지난 2월23일 12:10경 봉화군 봉화읍 소재 ’○○다방‘에서 기물을 파손하고 다방을 방화하려다 미수에 그친 피의자 김모씨(50)를 검거해 수사중이다. 
 

 
 
 

 
  
 

 
피의자는 술에 취해 피해자 김모씨(여 52)가 운영하는 다방에 갔다가 피해자가 손님대접을 안 해주자 다방에 있던 전기난로를 발..",control_062,"[""음주 상태에서의 충동적 범행"", ""서비스 불만족에 대한 극단적 반응"", ""소규모 상업시설 대상 기물파손"", ""방화 시도의 미완성적 성격"", ""개인적 감정의 폭력적 표출""]"
02100201.20130205133025001,"삼성, 실리콘밸리에 11억불 투자 '혁신 이끈다'","삼성전자가 실리콘밸리에 전략혁신센터(SSIC)를 설립, 클라우드 컴퓨팅과 모바일 분야 등의 실리콘밸리 스타트업들에 총 1억달러(약 1,100억원)를 투자할 계획이라고 밝혔다. 삼성은 현재 삼성벤처스 아메리카를 통해 10억달러(약 1조1000억원) 규모의 벤처펀드를 실리콘밸리에서 운용하고 있는데, 이와 함께 이번에 1억달러 규모의 펀드를 새롭게 조성해 혁..",control_050,"[""기존 투자 규모의 확장적 연장선"", ""지리적 거점을 통한 전략적 접근"", ""다분야 스타트업 대상의 분산 투자"", ""글로벌 혁신 생태계로의 능동적 진입""]"
01500151.20101112200522001,"화요일이 달콤해지는 학교 고성 하일초, 교사가 붕어빵 구워 간식 제공 '화제'","""선생님이 구운 따끈따끈한 붕어빵 먹으면서 공부해요.""고성군 하일면에 있는 하일초등학교(교장 김성우)는 방과 후 학교 운영으로 오후 4시 30분까지 전교생이 학교에 남아 특기 취미활동 공부를 한다. 학교는 이를 격려하고자 지난 3월부터 매주 화요일을 간식의 날로 정하고 우리 친환경 농산물로 만든 고구마 찐빵 감자 달걀 등을 급식소에서 직접 조리해 간식으..",,"[""교육기관의 돌봄 기능 확장"", ""일상의 특별함 창조"", ""소규모 공동체의 친밀한 관계"", ""제도적 배려의 개인화된 실현""]"
04100158.20160309123049255,"MB, 공무원비상근무 해제 '민생경제 위축될라'","[데일리안 이충재 기자]정부가 23일 김정일 북한 국방위원장 사망과 관련해 공무원 비상근무 제4호를 해제한다.

이명박 대통령은 이날 오전 청와대에서 국가안전보장회의를 소집해 국방-외교-통일-치안 분야의 상황을 점검한 뒤 이같이 결정했다. 

공무원 비상근무 제4호는 부서의 필수 인력 1명 이상이 24시간 비상대기를 하면서 시설물과 인력에 대한 경계를 ..",,"[""외부 위기에 대한 정부의 단계적 대응"", ""안보 상황 변화에 따른 정책 조정"", ""경제적 파급효과를 고려한 의사결정"", ""다부처 협의를 통한 종합적 판단"", ""위기 관리 체계의 유연한 운용""]"
02100201.20121128094704003,"국제 유가, OECD의 성장률 전망 하향에 하락","국제 유가가 27일(현지시간) 미국 재정절벽 우려와 경제협력개발기구(OECD)의 경기 침체 경고로 하락했다. 그리스에 대한 구제금융 집행이 결정되고 미국 경제지표가 예상보다 긍정적인 것으로 발표됐으나 이러한 호재는 글로벌 경기침체 우려에 묻혔다. 

 

미국 서부 텍사스산 원유(WTI) 1월 인도분 선물가격은 이날 뉴욕상업거래소(NYMEX)에서 배럴당..",control_021,"[""복합적 요인들의 상호작용"", ""부정적 신호가 긍정적 신호를 압도"", ""글로벌 경제 불안의 연쇄 파급"", ""시장 심리의 선제적 반응"", ""거시경제 전망과 상품가격의 동조화""]"
01500901.20160216231120238,학교폭력 예방 ‘스쿨폴리스’ 증원,"울산경찰청은 학교폭력 예방을 위해 스쿨폴리스를 기존 5명에서 15명으로 확대하고 오는 28일 제2기 스쿨폴리스 발대식을 갖기로 했다.

25일 울산경찰청에 따르면 학교 폭력을 예방하기 위해 울산지역 일선 학교에 전담 경찰관인 스쿨폴리스를 지난해 5명에서 올해 15명으로 증원한다. 

이에 따라 지난해 경찰관 1명당 30개 학교를 담당했으나 올해부터는 담..",control_062,"[""정책적 대응의 양적 확대"", ""예방 중심의 사전적 접근"", ""전문 인력의 배치를 통한 체계화"", ""담당 범위의 세분화와 집중화"", ""공공 안전망의 학교 현장 강화""]"
02100201.20121231113145001,"김석동의 고언 ""가계부채에 재정투입 안돼""","김석동 금융위원장(사진)이 우리 경제 최대 현안인 가계부채 문제의 해법에 대해 ""채권자와 채무자의 관계로 보고 접근해야 한다""고 말했다. 현 시점에서 정부가 먼저 나서 재정을 투입하면 안 된다는 점을 거듭 강조한 것이다. 

 

박근혜 대통령 당선인이 사실상 정부 재정 투입을 전제로 하는 국민행복기금을 조성해 가계부채 문제를 해결하려는데 대해 금융당국..",control_035,"[""정책 당국 간 입장 차이"", ""당선인과 현직 관료의 견해 대립"", ""재정 투입 방식을 둘러싼 접근법 갈등"", ""경제 현안에 대한 해법 논쟁"", ""정부 역할 범위에 대한 시각 충돌""]"
01700101.20160218093614882,무신고 음식판매 등 불법행위 집중단속실시,"김하나 기자

제주시는 오는 15일부터 해수욕장 및 관광지 주변 무신고 음식판매 등 불법영업행위에 대해 집중 단속을 실시한다고 12일 밝혔다. 이번 단속은 하계 휴가철을 맞아 해수욕장 등 유원지를 찾는 이용객들에게 안전한 식품 제공, 식품으로 인한 사고를 예방하기 위해 실시된다. 이에 따라 단속은 소규모 포장마차나 차량을 이용해 음식을 조리 판매하는 업..",,"[""행정기관의 예방적 규제 조치"", ""계절적 특수상황에 대한 대응"", ""무허가 영업행위의 집중 발생"", ""관광지역 중심의 공간적 집중성"", ""공중보건 안전을 위한 사전적 개입""]"
02100801.20160223111634238,현대공업 등 3사 코스닥 상장예심 청구,"[아시아경제 구채은 기자]한국거래소 코스닥시장본부는 8월 다섯째주(8월26일~30일)에 현대공업과 기가레인, 동우에이치에스티 등 총 3개사가 상장예비심사 청구서를 접수했다고 2일 밝혔다.자동차 시트부품업체인 현대공업은 지난해 매출액 737억원, 순이익 37억원을 기록했다. 신영증권이 상장주관사다.전자부품 제조업체인 기가레인은 지난해 매출액 560억원, ..",control_073,"[""복수 기업의 동시적 진행"", ""규제 기관을 통한 공식적 절차"", ""특정 시간대 내 집중된 신청"", ""재무 성과 기반의 자격 검증"", ""중개 기관의 개입과 지원""]"
08100201.20120209150000055,'그들만의 초호황' 은행 6곳 순익 1조 넘어,"역대 최다 대출이자 올리고 예금금리 낮춘 결과 지난해 유럽발 재정위기에 서민 경제가 크게 위축됐지만 국내 은행권은 대출이자를 올리고 예금금리를 낮추는 방식으로 역대 최고의 호황을 누린 것으로 나타났습니다. 금융정보업체 에프앤가이드에 따르면 지난해 순이익 1조 원을 넘을 것으로 추정되는 상장사는 모두 21곳으로, 이 중 시중은행이 6곳을 차지했습니다. 해..",,"[""경제적 양극화 심화"", ""금융기관의 이익 극대화 행태"", ""서민경제와 금융권의 역행관계"", ""시장지배력을 통한 수익구조 왜곡"", ""사회적 위기 상황에서의 특정 집단 특혜""]"
08100401.20120813114328001,"민주노총, 오늘 통합진보당 지지철회 여부 논의","통합진보당 최대 지분을 가진 민주노총이 오늘 통합진보당에 대한 지지철회 여부를 논의합니다.

민주노총은 오늘 오후에 열릴 중앙집행위원회에 해당 안건을 상정해놓은 상태며, 지지철회를 결정할 가능성이 큰 것으로 알려졌습니다.

민주노총은 이에 앞서 지난 5월 이석기 김재연 의원의 제명을 포함해 당 쇄신 작업이 이뤄지지 않으면 지지를 철회하겠다고 공언했으며 ..",,"[""지지 기반의 이탈과 고립"", ""조건부 지지의 한계 도달"", ""내부 갈등의 외부 확산"", ""정치적 연대의 균열"", ""요구와 불응의 대립 구조""]"
01500401.2013022810010412353,'깜깜이 재형저축' 금리 약관조차 미정,"- 신입사원 일용직 가입 못해
- 절차도 복잡 부활취지 무색

다음 달 6일부터 출시될 재형저축이 모든 세금이 면제되는 완전 비과세 상품이 아니라 일부 세금이 부과되는 것으로 알려져 논란이 일고 있다. 기존 예금상품과 달리 가입절차도 까다로워 당초 정부가 저축을 장려하기 위해 18년 만에 재형저축을 부활시킨 취지가 퇴색했다는 지적도 나오고 있다. 

..",control_063,"[""정책 의도와 실제 결과의 괴리"", ""제도 설계의 불완전성"", ""혜택 대상의 제한적 접근성"", ""행정 절차의 복잡성"", ""기대와 현실의 불일치""]"
01400401.20160203153314757,소상공인 선정 최우수 의원 대전시서 감사패,"민주통합당 양승조(천안갑) 국회의원이 700만 소상공인이 뽑은 최우수 국회의원으로 선정됐다.

(사)전국소상공인단체연합회에 따르면 17일 오후 5시 중소기업중앙회 그랜드 홀 지하 1층에서 전국소상공인단체연합회 임직원 500여명이 참석한 가운데 최우수 국회의원으로 선정된 양승조 의원에게 '제2회 초정 대상'을 전달했다. 

초정 대상은 신분을 타파하고, ..",control_043,"[""이해관계집단의 정치인 평가"", ""수혜자에서 평가자로의 역할 전환"", ""민간단체의 공식적 인정 행위"", ""정치적 성과의 상징적 보상"", ""집단 대표성을 통한 권위 부여""]"
02100801.20160222155040422,"삼환기업, 6개월 만에 법정관리 졸업","[아시아경제 이민찬 기자]중견건설업체 삼환기업이 6개월 만에 기업회생절차(법정관리)를 졸업했다. 삼환기업은 17일 서울중앙지방법원 제4파산부(이종석 수석부장판사)로부터 법정관리 종결 결정을 받았다고 밝혔다. 이에 삼환기업은 법정관리에 들어간 건설사 중 가장 빠른 기간(178일)에 시장에 복귀할 수 있게 됐다.삼환기업은 법정관리 개시 이후 사업부 통폐합,..",control_042,"[""단기간 내 회복"", ""법적 절차의 완료"", ""업계 최단 기록 달성"", ""경영정상화 성공사례""]"
02100851.20120215171709002,"BMW코리아, 16일 중고차 고객 시승행사",16일 고객 시승 행사를 여는 서울 양재동 BMW 전용 중고차전시장 'BMW 프리미엄 셀렉션(BPS)' 모습. (사진= BMW코리아 제공)(아주경제 김형욱 기자) BMW코리아가 오는 16일 서울 양재동 수입차 오토갤러리 내 자사 인증중고차 전시장 ‘BMW 프리미엄 셀렉션(BPS)’에서 고객 시승행사를 연다고 밝혔다. 수입차가 자사 중고차 고객을 대상으로..,,"[""기업 주도의 마케팅 활동"", ""특정 고객층 대상의 맞춤형 서비스"", ""물리적 공간에서의 체험 기회 제공"", ""브랜드 인증 상품의 직접 판매 방식"", ""예정된 일회성 이벤트 성격""]"
02100201.20130709230537004,"홍준표, 진주의료원 국조 불참 특위, 고발 검토","홍준표 경남지사가 공공의료 정상화를 위한 국정조사 증인 출석에 불참했다. 공공의료 국조특위는 홍 지사를 국회법 위반으로 고발을 검토 중이다. 

 

공공의료 국조특위 야당 간사인 김용익 민주당 의원은 9일 오전 국회에서 열린 민주당 원내대책회의에서 ""오늘은 공공의료 국조 특위에 경남도와 강원도 기관보고 있는 날이다. 강원도 최문순 지사는 (증인으로) ..",,"[""공적 책임 회피"", ""제도적 강제력 한계"", ""정치적 대립 구조"", ""법적 제재 절차 개시"", ""지방정부와 중앙정부 간 갈등""]"
